
4902	FLT	Flight - Escape	Flight To Avoid (prosecution, confinement, etc.)	Recommend Offense Level based on predicate charge. For example, if the predicate charge is Murder, then the recommend Offense Level is 1.	Level 1
4903	FLT	Flight - Escape	Aiding Prisoner Escape	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
4904	FLT	Flight - Escape	Harboring Escapee/Fugitive	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
4999	FLT	Flight - Escape	Flight - Escape	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5001	OOBS	Obstructing Judiciary, Congress,	 Bail - Secured Bond	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5002	OOBS	Obstructing Judiciary, Congress,	 Bail - Personal Recognizance	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3


5003	OOBS	Obstructing Judiciary, Congress,	 Perjury	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5004	OOBS	Obstructing Judiciary, Congress,	 Perjury - Subornation Of	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5005	OOBS	Obstructing Judiciary, Congress,	 Contempt Of Court	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5006	OOBS	Obstructing Judiciary, Congress,	 Obstructing Justice	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5007	OOBS	Obstructing Judiciary, Congress,	 Obstructing Court Order	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5008	OOBS	Obstructing Judiciary, Congress,	 Misconduct - Judicial Officer	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5009	OOBS	Obstructing Judiciary, Congress,	 Contempt Of Congress	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5010	OOBS	Obstructing Judiciary, Congress,	 Contempt Of Legislature	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5011	OOBS	Obstructing Judiciary, Congress,	 Parole Violation	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5012	OOBS	Obstructing Judiciary, Congress,	 Probation Violation	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3


5013	OOBS	Obstructing Judiciary, Congress,	 Conditional Release Violation	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5014	OOBS	Obstructing Judiciary, Congress,	 Mandatory Release Violation	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5015	OOBS	Obstructing Judiciary, Congress,	 Failure To Appear	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5016	OOBS	Obstructing Judiciary, Congress,	 Violation of a Court Order	If the sentence is greater than 1 year, then it's a Level 1.  If the sentence is less than or equal to 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5099	OOBS	Obstructing Judiciary, Congress,	 Obstruct (specify Judiciary, Congress in comments)	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5101	BRIB	Bribery	Bribe - Giving	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 2.  If no sentence information is present, then it's a Level 2.	Level 2
5102	BRIB	Bribery	Bribe - Offering	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 2.  If no sentence information is present, then it's a Level 2.	Level 2
5103	BRIB	Bribery	Bribe - Receiving	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 2.  If no sentence information is present, then it's a Level 2.	Level 2
5104	BRIB	Bribery	Bribe	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 2.  If no sentence information is present, then it's a Level 2.	Level 2
5105	BRIB	Bribery	Conflict Of Interest	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3


5106	BRIB	Bribery	Gratuity - Giving	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5107	BRIB	Bribery	Gratuity - Offering	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5108	BRIB	Bribery	Gratuity - Receiving	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5109	BRIB	Bribery	Gratuity	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5110	BRIB	Bribery	Kickback - Giving	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5111	BRIB	Bribery	Kickback - Offering	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5112	BRIB	Bribery	Kickback - Receiving	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5113	BRIB	Bribery	Kickback	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5199	BRIB	Bribery	Bribery	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5201	WO	Weapon Offenses	Altering Identification On Weapon		Level 1
5202	WO	Weapon Offenses	Carrying Concealed Weapon	If the subject is a prior convicted felon, then it is an ICE Offense Level 1. If the subject is not a prior convicted felon, then it is an ICE Offense Level 2.	Level 1


5203	WO	Weapon Offenses	Carrying Prohibited Weapon	If the subject is a prior convicted felon, then it is an ICE Offense Level 1. If the subject is not a prior convicted felon, then it is an ICE Offense Level 2.	Level 1
5204	WO	Weapon Offenses	Explosives - Teaching Use		Level 1
5205	WO	Weapon Offenses	Explosives - Transporting		Level 1
5206	WO	Weapon Offenses	Explosives - Using		Level 1
5207	WO	Weapon Offenses	Incendiary Device - Possession		Level 1
5208	WO	Weapon Offenses	Incendiary Device - Using		Level 1
5209	WO	Weapon Offenses	Incendiary Device - Teaching Use		Level 1
5210	WO	Weapon Offenses	Licensing - Registration Weapon	If the subject is a prior convicted felon, then it is an ICE Offense Level 1. If the subject is not a prior convicted felon, then it is an ICE Offense Level 2.	Level 1
5211	WO	Weapon Offenses	Explosives - Possession		Level 1
5212	WO	Weapon Offenses	Possession Of Weapon	If the subject is a prior convicted felon, then it is an ICE Offense Level 1. If the subject is not a prior convicted felon, then it is an ICE Offense Level 2.	Level 1
5213	WO	Weapon Offenses	Firing Weapon	If the subject is a prior convicted felon, then it is an ICE Offense Level 1. If the subject is not a prior convicted felon, then it is an ICE Offense Level 2.	Level 1
5214	WO	Weapon Offenses	Selling Weapon		Level 1
5215	WO	Weapon Offenses	Threat To Bomb	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 2.  If no sentence information is present, then it's a Level 2.	Level 2
5216	WO	Weapon Offenses	Threat To Burn	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 2.  If no sentence information is present, then it's a Level 2.	Level 2
5217	WO	Weapon Offenses	Weapon Trafficking		Level 1
5299	WO	Weapon Offenses	Weapon Offense	If the subject is a prior convicted felon, then it is an ICE Offense Level 1. If the subject is not a prior convicted felon, then it is an ICE Offense Level 2.	Level 1
5301	PP	Public Peace	Anarchism	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5302	PP	Public Peace	Riot - Inciting	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3


5303	PP	Public Peace	Riot - Engaging in	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5304	PP	Public Peace	Riot - Interfere Firearm	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5305	PP	Public Peace	Riot - Interfere Officer	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5306	PP	Public Peace	Riot	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5307	PP	Public Peace	Assembly - Unlawful	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5309	PP	Public Peace	Harassing Communication	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5310	PP	Public Peace	Desecrating Flag	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5311	PP	Public Peace	Disorderly Conduct	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5399	PP	Public Peace	Public Peace	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5401	TO	Traffic Offenses	Hit and Run		Level 2
5402	TO	Traffic Offenses	Transporting Dangerous Material	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3


5403	TO	Traffic Offenses	Driving Under Influence Drugs	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5404	TO	Traffic Offenses	Driving Under Influence Liquor	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5499	TO	Traffic Offenses	Traffic Offense	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5501	HSAF	Health - Safety	Drugs - Adulterated	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5502	HSAF	Health - Safety	Drugs - Misbranded	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5503	HSAF	Health - Safety	Drugs - Health or Safety	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5510	HSAF	Health - Safety	Food - Adulterated	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5511	HSAF	Health - Safety	Food - Misbranded	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5512	HSAF	Health - Safety	Food - Health or Safety	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5520	HSAF	Health - Safety	Cosmetics - Adulterated	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3


5521	HSAF	Health - Safety	Cosmetics - Misbranded	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5522	HSAF	Health - Safety	Cosmetics - Health or Safety	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5599	HSAF	Health - Safety	Health - Safety	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5699	CR	Civil Rights	Civil Rights	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 3.  If no sentence information is present, then it's a Level 3.	Level 3
5701	IP	Invasion of Privacy	Divulge Eavesdrop Information	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5702	IP	Invasion of Privacy	Divulge Eavesdrop Order	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5703	IP	Invasion of Privacy	Divulge Message Contents	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5704	IP	Invasion of Privacy	Eavesdropping	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5705	IP	Invasion of Privacy	Eavesdrop Equipment	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5706	IP	Invasion of Privacy	Opening Sealed Communication	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3


5707	IP	Invasion of Privacy	Trespassing	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5708	IP	Invasion of Privacy	Wiretap - Failure To Report	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5799	IP	Invasion of Privacy	Invade Privacy	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5801	SMG	Smuggling	Smuggle Contraband	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5802	SMG	Smuggling	Smuggle Contraband Into Prison	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5803	SMG	Smuggling	Smuggle To Avoid Paying Duty	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5899	SMG	Smuggling	Smuggling	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
5999	EL	Election Laws	Election Laws	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
6099	ANT	Antitrust	Antitrust	If the loss is greater than 10k, then it's a Level 1.  If the loss is less than or equal to 10k, then it's a Level 3.  If amount is not available, then it's a Level 3.	Level 3
6101	TR	Tax Revenue	Income Tax	If the loss is greater than 10k, then it's a Level 1.  If the loss is less than or equal to 10k, then it's a Level 3. If amount is not available, then it's a Level 3.	Level 3
6102	TR	Tax Revenue	Sales Tax	If the loss is greater than 10k, then it's a Level 1.  If the loss is less than or equal to 10k, then it's a Level 3. If amount is not available, then it's a Level 3.	Level 3


6103	TR	Tax Revenue	Liquor Tax	If the loss is greater than 10k, then it's a Level 1.  If the loss is less than or equal to 10k, then it's a Level 3. If amount is not available, then it's a Level 3.	Level 3
6199	TR	Tax Revenue	Tax Revenue	If the loss is greater than 10k, then it's a Level 1.  If the loss is less than or equal to 10k, then it's a Level 3. Default to a Level 3.	Level 3
6201	CONSV	Conservation	Conservation - Animals	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
6202	CONSV	Conservation	Conservation - Fish	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
6203	CONSV	Conservation	Conservation - Birds	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
6204	CONSV	Conservation	Conservation - License-Stamp	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
6205	CONSV	Conservation	Conservation - Environment	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
6299	CONSV	Conservation	Conservation	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
6300		Money Laundering	Money Laundering-Remarks	If the loss is greater than 10k, then it's a Level 1.  If the loss is less than or equal to 10k, then it's a Level 2. Default to a Level 2.	Level 2
6400		Exploitation/Enticement	Exploitation of a Minor		Level 1
6401		Exploitation/Enticement	Sexual Exploitation of Minor - Material - Transport		Level 1
6402		Exploitation/Enticement	Sexual Exploitation of Minor - Material - Photograph		Level 1
6403		Exploitation/Enticement	Sexual Exploitation of Minor - Material - Film		Level 1
6404		Exploitation/Enticement	Sexual Exploitation of Minor - Exhibition of Minor		Level 1
6405		Exploitation/Enticement	Sexual Exploitation of Minor - Sex Performance		Level 1
6406		Exploitation/Enticement	Sexual Exploitation of Minor - Via Telecommunications		Level 1
6407		Exploitation/Enticement	Sexual Exploitation of Minor - Prostitution		Level 1


6408		Exploitation/Enticement	Enticement of Minor for Indecent Purposes – via Telecommunications		Level 1
6409		Exploitation/Enticement	Enticement of Minor for Prostitution		Level 1
6410		Exploitation/Enticement	Enticement of Minor for Indecent Purposes		Level 1
6499		Exploitation/Enticement	Exploitation/Enticement (Use the MIS Field to further describe offense)		Level 1
7099	GCRIM	General Crimes	Crimes Against Person		Level 2
7199	GCRIM	General Crimes	Property Crimes	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
7299	GCRIM	General Crimes	Morals - Decency Crimes	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
7399	GCRIM	General Crimes	Public Order Crimes	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
8100	JO	Juvenile Offenders	Escape From Custody	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
8101	JO	Juvenile Offenders	Abscond While On Parole	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
8102	JO	Juvenile Offenders	Abscond While On Probation	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
09AA	HOM	Homicide	Voluntary – Manslaughter	If the sentence is greater than or equal to 1 year, then it's a Level 1.  If the sentence is less than 1 year, then it's a Level 2. If no sentence information is present, then it's a Level 2.	Level 2
10AA	KID	Kidnapping	False Imprisonment	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3


13AA	ASSL	Assault	Battery 	If the sentence is greater than 1 year, then it's a Level 1. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
13AB	ASSL	Assault	Domestic Violence	If the sentence is greater than 1 year, then it's a Level 1. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
35AA		Dangerous Drugs	Drug Possession	If the sentence is greater 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
35AB		Dangerous Drugs	Drug Trafficking		Level 1
52AA	WO	Weapon Offenses	Body Armor (possession or use in furtherance of crime)	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 2.	Level 2
63AA			Structuring		Level 1
70AA			Identity Theft	If the sentence is greater than or equal to 1 year, then it's a Level 1. If the sentence is less than 1 year, then it's a Level 2. If no sentence information is present, then it's a Level 2.	Level 2
70AB			Deceptive Business Practices (to include False Advertising)	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to  1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
72AA			Government Official Not Performing Duties	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to  1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
74AA			Racketeer Influenced and Corrupt Organizations Act (RICO)		Level 1
75AA			Human Slavery or Trafficking		Level 1
76AA			Terrorism		Level 1
77AA			Gang Activity	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to  1 year, then it's a Level 3. If no sentence information is present, then it's a Level 2.	Level 2
79AA			Licensing Violation	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3


90AA			Aiding and Abetting	Recommend offense level based on predicate charge; if no predicate charge, flag for review.	
91AA			Solicitation	Recommend offense level based on predicate charge; if no predicate charge, flag for review.	
91AB			Accessory After the Fact	Recommend offense level based on predicate charge; if no predicate charge, flag for review.	
91AC			Accessory Before the Fact	Recommend offense level based on predicate charge; if no predicate charge, flag for review.	
91AD			Attempt to Commit	Recommend offense level based on predicate charge; if no predicate charge, flag for review.	
91AE			Facilitation of	Recommend offense level based on predicate charge; if no predicate charge, flag for review.	
91AF			Threat to Commit	Recommend offense level based on predicate charge; if no predicate charge, flag for review.	
91AG			Conspiracy to Commit	Recommend offense level based on predicate charge; if no predicate charge, flag for review.	
92AA			Conspiracy [use when no underlying offense, such as 18 U.S.C. SEC. 371]	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to  1 year, then it's a Level 3. If no sentence information is present, then it's a Level 2.	Level 2
93AA			Computer Crimes	If the sentence is greater than 1 year, then it's a Level 2. If the sentence is less than or equal to 1 year, then it's a Level 3. If no sentence information is present, then it's a Level 3.	Level 3
PRO1			Two or more Level 2 convictions	Two or more Level 2 convictions = Level 1	Level 1
PRO2			Three or more Level 3 convictions	Three or more Level 3 convictions = Level 2	Level 2

